Frame,F1 (Head Tilt),F2 (Slouch),Class
675,0.54,1.62,looks good
676,0.56,1.62,looks good
677,0.54,1.62,looks good
678,0.54,1.62,looks good
679,0.56,1.62,looks good
680,0.52,1.6099999999999999,looks good
681,0.52,1.6099999999999999,looks good
682,0.52,1.6099999999999999,looks good
683,0.55,1.62,looks good
684,0.54,1.62,looks good
685,0.56,1.6099999999999999,looks good
686,0.55,1.6099999999999999,looks good
687,0.55,1.6099999999999999,looks good
688,0.54,1.6099999999999999,looks good
689,0.53,1.6099999999999999,looks good
690,0.55,1.6099999999999999,looks good
691,0.55,1.6099999999999999,looks good
692,0.53,1.6099999999999999,looks good
693,0.53,1.6099999999999999,looks good
694,0.5,1.6099999999999999,looks good
695,0.54,1.6099999999999999,looks good
696,0.52,1.6099999999999999,looks good
697,0.53,1.6099999999999999,looks good
698,0.5,1.6099999999999999,looks good
699,0.51,1.62,looks good
700,0.51,1.6099999999999999,looks good
701,0.51,1.6099999999999999,looks good
702,0.5,1.6099999999999999,looks good
703,0.5,1.6099999999999999,looks good
704,0.51,1.6099999999999999,looks good
705,0.53,1.6099999999999999,looks good
706,0.51,1.6099999999999999,looks good
707,0.48,1.6099999999999999,looks good
708,0.48,1.6099999999999999,looks good
709,0.48,1.6099999999999999,looks good
710,0.51,1.6099999999999999,looks good
711,0.53,1.6099999999999999,looks good
712,0.53,1.6099999999999999,looks good
713,0.53,1.6099999999999999,looks good
714,0.53,1.6099999999999999,looks good
715,0.52,1.6099999999999999,looks good
716,0.55,1.62,looks good
717,0.53,1.6099999999999999,looks good
718,0.56,1.6099999999999999,looks good
719,0.55,1.6099999999999999,looks good
720,0.53,1.62,looks good
721,0.53,1.62,looks good
722,0.55,1.6099999999999999,looks good
723,0.56,1.6099999999999999,looks good
724,0.56,1.6099999999999999,looks good
725,0.55,1.62,looks good
726,0.54,1.6099999999999999,looks good
727,0.55,1.6099999999999999,looks good
728,0.55,1.62,looks good
729,0.56,1.6099999999999999,looks good
730,0.59,1.6099999999999999,looks good
731,0.59,1.6099999999999999,looks good
732,0.6,1.6099999999999999,looks good
733,0.61,1.6099999999999999,looks good
734,0.6,1.6099999999999999,looks good
735,0.6,1.6099999999999999,looks good
736,0.62,1.6099999999999999,looks good
737,0.6,1.6,looks good
738,0.58,1.6,looks good
739,0.61,1.6,looks good
740,0.57,1.6,looks good
741,0.56,1.6,looks good
742,0.57,1.6,looks good
743,0.54,1.6,looks good
744,0.51,1.6,looks good
745,0.51,1.6,looks good
746,0.54,1.6,looks good
747,0.55,1.6,looks good
748,0.58,1.6,looks good
749,0.58,1.6,looks good
750,0.57,1.6,looks good
751,0.56,1.6,looks good
752,0.54,1.6,looks good
753,0.55,1.6,looks good
754,0.54,1.6,looks good
755,0.54,1.6,looks good
756,0.5,1.6,looks good
757,0.5,1.6,looks good
758,0.51,1.6,looks good
759,0.51,1.6,looks good
760,0.49,1.6,looks good
761,0.49,1.6,looks good
762,0.51,1.6,looks good
763,0.51,1.6,looks good
764,0.54,1.6,looks good
765,0.54,1.6,looks good
766,0.51,1.6099999999999999,looks good
767,0.51,1.6099999999999999,looks good
768,0.51,1.6099999999999999,looks good
769,0.54,1.6099999999999999,looks good
770,0.54,1.6099999999999999,looks good
771,0.55,1.6,looks good
772,0.56,1.6099999999999999,looks good
773,0.56,1.6099999999999999,looks good
774,0.53,1.6099999999999999,looks good
775,0.54,1.6099999999999999,looks good
776,0.58,1.6,looks good
777,0.57,1.6,looks good
778,0.58,1.6,looks good
779,0.58,1.6,looks good
780,0.58,1.6,looks good
781,0.58,1.6,looks good
782,0.58,1.6,looks good
783,0.57,1.6,looks good
784,0.58,1.6,looks good
785,0.6,1.6,looks good
786,0.56,1.6099999999999999,looks good
787,0.5,1.6099999999999999,looks good
788,0.49,1.6,looks good
789,0.49,1.6,looks good
790,0.49,1.6099999999999999,looks good
791,0.5,1.6099999999999999,looks good
792,0.52,1.6099999999999999,looks good
793,0.52,1.6099999999999999,looks good
794,0.51,1.6099999999999999,looks good
795,0.53,1.6099999999999999,looks good
796,0.53,1.6099999999999999,looks good
797,0.55,1.6099999999999999,looks good
798,0.54,1.6099999999999999,looks good
799,0.54,1.6099999999999999,looks good
800,0.54,1.6099999999999999,looks good
801,0.55,1.6099999999999999,looks good
802,0.53,1.6099999999999999,looks good
803,0.53,1.6099999999999999,looks good
804,0.53,1.6099999999999999,looks good
805,0.55,1.6099999999999999,looks good
806,0.54,1.6,looks good
807,0.57,1.6099999999999999,looks good
808,0.58,1.6099999999999999,looks good
809,0.56,1.6099999999999999,looks good
810,0.52,1.6099999999999999,looks good
811,0.53,1.6099999999999999,looks good
812,0.54,1.6099999999999999,looks good
813,0.56,1.6099999999999999,looks good
814,0.58,1.6099999999999999,looks good
815,0.56,1.6099999999999999,looks good
816,0.57,1.6099999999999999,looks good
817,0.58,1.6099999999999999,looks good
818,0.57,1.6099999999999999,looks good
819,0.57,1.6099999999999999,looks good
820,0.57,1.6099999999999999,looks good
821,0.57,1.6099999999999999,looks good
822,0.58,1.6,looks good
823,0.62,1.6,looks good
824,0.61,1.6,looks good
825,0.63,1.6,looks good
826,0.67,1.6,looks good
827,0.64,1.6,looks good
828,0.65,1.6,looks good
829,0.67,1.6,looks good
830,0.63,1.6,looks good
831,0.68,1.6,looks good
832,0.7,1.5899999999999999,sit up straight
833,0.69,1.6400000000000001,looks good
834,0.39,1.62,looks good
835,0.41,1.62,looks good
836,0.46,1.6099999999999999,looks good
837,0.42,1.6099999999999999,looks good
838,0.4,1.6,looks good
839,0.42,1.6099999999999999,looks good
840,0.4,1.6099999999999999,looks good
841,0.44,1.6,looks good
842,0.42,1.6099999999999999,looks good
843,0.47,1.6099999999999999,looks good
844,0.46,1.6099999999999999,looks good
845,0.44,1.6099999999999999,looks good
846,0.47,1.6099999999999999,looks good
847,0.47,1.6,looks good
848,0.45,1.6099999999999999,looks good
849,0.46,1.6099999999999999,looks good
850,0.43,1.6099999999999999,looks good
851,0.45,1.6099999999999999,looks good
852,0.46,1.6099999999999999,looks good
853,0.48,1.6099999999999999,looks good
854,0.47,1.6099999999999999,looks good
855,0.46,1.6099999999999999,looks good
856,0.46,1.6099999999999999,looks good
857,0.48,1.6099999999999999,looks good
858,0.51,1.6099999999999999,looks good
859,0.48,1.6099999999999999,looks good
860,0.49,1.6099999999999999,looks good
861,0.51,1.6099999999999999,looks good
862,0.5,1.6099999999999999,looks good
863,0.51,1.62,looks good
864,0.51,1.62,looks good
865,0.54,1.6099999999999999,looks good
866,0.53,1.6099999999999999,looks good
867,0.51,1.6099999999999999,looks good
868,0.53,1.6099999999999999,looks good
869,0.53,1.6099999999999999,looks good
870,0.52,1.6099999999999999,looks good
871,0.51,1.6099999999999999,looks good
872,0.5,1.6099999999999999,looks good
873,0.53,1.6099999999999999,looks good
874,0.53,1.6099999999999999,looks good
875,0.53,1.6099999999999999,looks good
876,0.53,1.6099999999999999,looks good
877,0.55,1.6099999999999999,looks good
878,0.54,1.6099999999999999,looks good
879,0.55,1.6,looks good
880,0.52,1.6099999999999999,looks good
881,0.52,1.6099999999999999,looks good
882,0.52,1.6099999999999999,looks good
883,0.51,1.6099999999999999,looks good
884,0.51,1.6099999999999999,looks good
885,0.48,1.6099999999999999,looks good
886,0.48,1.6099999999999999,looks good
887,0.48,1.6099999999999999,looks good
888,0.45,1.6099999999999999,looks good
889,0.48,1.6099999999999999,looks good
890,0.5,1.6099999999999999,looks good
891,0.5,1.6099999999999999,looks good
892,0.5,1.6099999999999999,looks good
893,0.52,1.6099999999999999,looks good
894,0.54,1.6099999999999999,looks good
895,0.52,1.6099999999999999,looks good
896,0.51,1.6099999999999999,looks good
897,0.45,1.6099999999999999,looks good
898,0.4,1.6099999999999999,looks good
899,0.4,1.6099999999999999,looks good
900,0.38,1.6,looks good
901,0.38,1.6,looks good
902,0.43,1.6,looks good
903,0.44,1.6,looks good
904,0.46,1.6099999999999999,looks good
905,0.46,1.6,looks good
906,0.44,1.6099999999999999,looks good
907,0.44,1.6099999999999999,looks good
908,0.44,1.6099999999999999,looks good
909,0.41,1.6,looks good
910,0.42,1.6099999999999999,looks good
911,0.41,1.6099999999999999,looks good
912,0.41,1.6099999999999999,looks good
913,0.41,1.6099999999999999,looks good
914,0.4,1.6099999999999999,looks good
915,0.43,1.6099999999999999,looks good
916,0.4,1.6099999999999999,looks good
917,0.41,1.6099999999999999,looks good
918,0.42,1.6099999999999999,looks good
919,0.44,1.6099999999999999,looks good
920,0.41,1.6099999999999999,looks good
921,0.4,1.6099999999999999,looks good
922,0.42,1.62,looks good
923,0.41,1.6099999999999999,looks good
924,0.4,1.6099999999999999,looks good
925,0.4,1.6099999999999999,looks good
926,0.41,1.6,looks good
927,0.42,1.6099999999999999,looks good
928,0.43,1.6099999999999999,looks good
929,0.43,1.6099999999999999,looks good
930,0.42,1.6099999999999999,looks good
931,0.42,1.6099999999999999,looks good
932,0.41,1.6099999999999999,looks good
933,0.42,1.6099999999999999,looks good
934,0.41,1.6,looks good
935,0.4,1.6,looks good
936,0.42,1.6,looks good
937,0.43,1.6,looks good
938,0.41,1.6,looks good
939,0.41,1.6,looks good
940,0.42,1.6,looks good
941,0.42,1.6,looks good
942,0.41,1.6099999999999999,looks good
943,0.41,1.6,looks good
944,0.43,1.6,looks good
945,0.4,1.6,looks good
946,0.4,1.6,looks good
947,0.43,1.6,looks good
948,0.41,1.6099999999999999,looks good
949,0.41,1.6099999999999999,looks good
950,0.42,1.6,looks good
951,0.42,1.6,looks good
952,0.42,1.6,looks good
953,0.43,1.6,looks good
954,0.45,1.6,looks good
955,0.45,1.6,looks good
956,0.44,1.6,looks good
957,0.41,1.6,looks good
958,0.47,1.6,looks good
959,0.45,1.6,looks good
960,0.45,1.6,looks good
961,0.44,1.6099999999999999,looks good
962,0.44,1.6,looks good
963,0.48,1.6,looks good
964,0.46,1.6,looks good
965,0.46,1.6,looks good
966,0.48,1.6,looks good
967,0.48,1.6,looks good
968,0.49,1.6,looks good
969,0.47,1.6,looks good
970,0.47,1.6,looks good
971,0.46,1.6,looks good
972,0.47,1.6,looks good
973,0.45,1.6,looks good
974,0.43,1.6,looks good
975,0.42,1.6,looks good
976,0.43,1.6,looks good
977,0.44,1.6,looks good
978,0.45,1.6,looks good
979,0.43,1.6,looks good
980,0.38,1.6,looks good
981,0.42,1.6,looks good
982,0.4,1.6,looks good
983,0.41,1.6099999999999999,looks good
984,0.41,1.6099999999999999,looks good
985,0.39,1.6,looks good
986,0.34,1.6,looks good
987,0.33,1.6,looks good
988,0.28,1.6,looks good
989,0.23,1.6099999999999999,looks good
990,0.2,1.6099999999999999,looks good
991,0.22,1.6099999999999999,looks good
992,0.25,1.6099999999999999,looks good
993,0.21,1.6099999999999999,looks good
994,0.21,1.6099999999999999,looks good
995,0.24,1.6099999999999999,looks good
996,0.19,1.6099999999999999,looks good
997,0.16,1.6099999999999999,looks good
998,0.2,1.6099999999999999,looks good
999,0.22,1.6099999999999999,looks good
1000,0.26,1.6099999999999999,looks good
1001,0.31,1.6099999999999999,looks good
1002,0.33,1.6099999999999999,looks good
1003,0.28,1.6099999999999999,looks good
1004,0.28,1.6099999999999999,looks good
1005,0.29,1.6099999999999999,looks good
1006,0.28,1.6099999999999999,looks good
1007,0.27,1.6099999999999999,looks good
1008,0.27,1.6099999999999999,looks good
1009,0.28,1.6099999999999999,looks good
1010,0.25,1.6099999999999999,looks good
1011,0.23,1.6,looks good
1012,0.23,1.6,looks good
1013,0.23,1.6,looks good
1014,0.23,1.6,looks good
1015,0.27,1.6,looks good
1016,0.26,1.6,looks good
1017,0.26,1.6099999999999999,looks good
1018,0.25,1.6,looks good
1019,0.27,1.6099999999999999,looks good
1020,0.28,1.6099999999999999,looks good
1021,0.28,1.6099999999999999,looks good
1022,0.29,1.6099999999999999,looks good
1023,0.28,1.6099999999999999,looks good
1024,0.31,1.6099999999999999,looks good
1025,0.28,1.6099999999999999,looks good
1026,0.29,1.6099999999999999,looks good
1027,0.27,1.6099999999999999,looks good
1028,0.27,1.6099999999999999,looks good
1029,0.26,1.6099999999999999,looks good
1030,0.26,1.6099999999999999,looks good
1031,0.29,1.6099999999999999,looks good
1032,0.29,1.6099999999999999,looks good
1033,0.29,1.6099999999999999,looks good
1034,0.31,1.6099999999999999,looks good
1035,0.32,1.6099999999999999,looks good
1036,0.28,1.6099999999999999,looks good
1037,0.27,1.6099999999999999,looks good
1038,0.31,1.6099999999999999,looks good
1039,0.3,1.6099999999999999,looks good
1040,0.28,1.6,looks good
1041,0.28,1.6,looks good
1042,0.27,1.6,looks good
1043,0.25,1.6099999999999999,looks good
1044,0.27,1.6099999999999999,looks good
1045,0.25,1.6099999999999999,looks good
1046,0.29,1.6099999999999999,looks good
1047,0.27,1.6099999999999999,looks good
1048,0.27,1.6099999999999999,looks good
1049,0.25,1.6099999999999999,looks good
1050,0.25,1.6099999999999999,looks good
1051,0.25,1.6099999999999999,looks good
1052,0.24,1.6099999999999999,looks good
1053,0.23,1.6099999999999999,looks good
1054,0.28,1.6099999999999999,looks good
1055,0.29,1.6099999999999999,looks good
1056,0.33,1.6,looks good
1057,0.33,1.6,looks good
1058,0.29,1.6099999999999999,looks good
1059,0.31,1.6099999999999999,looks good
1060,0.32,1.6099999999999999,looks good
1061,0.33,1.6099999999999999,looks good
1062,0.33,1.6099999999999999,looks good
1063,0.36,1.6099999999999999,looks good
1064,0.36,1.6099999999999999,looks good
1065,0.36,1.6099999999999999,looks good
1066,0.37,1.6099999999999999,looks good
1067,0.33,1.6099999999999999,looks good
1068,0.35,1.6099999999999999,looks good
1069,0.34,1.6099999999999999,looks good
1070,0.31,1.6099999999999999,looks good
1071,0.32,1.6099999999999999,looks good
1072,0.33,1.6099999999999999,looks good
1073,0.35,1.6099999999999999,looks good
1074,0.35,1.6099999999999999,looks good
1075,0.38,1.6099999999999999,looks good
1076,0.38,1.6099999999999999,looks good
1077,0.38,1.6099999999999999,looks good
1078,0.38,1.6099999999999999,looks good
1079,0.38,1.6099999999999999,looks good
1080,0.38,1.6099999999999999,looks good
1081,0.38,1.6099999999999999,looks good
1082,0.36,1.6099999999999999,looks good
1083,0.36,1.6099999999999999,looks good
1084,0.34,1.6099999999999999,looks good
1085,0.34,1.6099999999999999,looks good
1086,0.33,1.6099999999999999,looks good
1087,0.35,1.6099999999999999,looks good
1088,0.35,1.6099999999999999,looks good
1089,0.33,1.6099999999999999,looks good
1090,0.3,1.6099999999999999,looks good
1091,0.3,1.6099999999999999,looks good
1092,0.31,1.6099999999999999,looks good
1093,0.3,1.6099999999999999,looks good
1094,0.3,1.6099999999999999,looks good
1095,0.28,1.6099999999999999,looks good
1096,0.31,1.62,looks good
1097,0.32,1.62,looks good
1098,0.32,1.62,looks good
1099,0.36,1.62,looks good
1100,0.38,1.62,looks good
1101,0.37,1.62,looks good
1102,0.37,1.62,looks good
1103,0.37,1.62,looks good
1104,0.35,1.62,looks good
1105,0.35,1.6099999999999999,looks good
1106,0.35,1.6099999999999999,looks good
1107,0.38,1.6099999999999999,looks good
1108,0.37,1.6099999999999999,looks good
1109,0.3,1.62,looks good
1110,0.31,1.62,looks good
1111,0.35,1.62,looks good
1112,0.34,1.62,looks good
1113,0.32,1.6099999999999999,looks good
1114,0.33,1.6099999999999999,looks good
1115,0.33,1.6099999999999999,looks good
1116,0.3,1.62,looks good
1117,0.28,1.62,looks good
1118,0.24,1.62,looks good
1119,0.24,1.62,looks good
1120,0.22,1.62,looks good
1121,0.22,1.62,looks good
1122,0.25,1.62,looks good
1123,0.2,1.62,looks good
1124,0.22,1.62,looks good
1125,0.21,1.6099999999999999,looks good
1126,0.21,1.6099999999999999,looks good
1127,0.2,1.6099999999999999,looks good
1128,0.2,1.6099999999999999,looks good
1129,0.2,1.6099999999999999,looks good
1130,0.19,1.6099999999999999,looks good
1131,0.19,1.6099999999999999,looks good
1132,0.2,1.6099999999999999,looks good
1133,0.2,1.6099999999999999,looks good
1134,0.2,1.6099999999999999,looks good
1135,0.22,1.6099999999999999,looks good
1136,0.22,1.6099999999999999,looks good
1137,0.18,1.6,looks good
1138,0.2,1.6,looks good
1139,0.2,1.6,looks good
1140,0.21,1.6,looks good
1141,0.21,1.6,looks good
1142,0.24,1.6099999999999999,looks good
1143,0.24,1.6099999999999999,looks good
1144,0.25,1.6,looks good
1145,0.27,1.6,looks good
1146,0.27,1.6,looks good
1147,0.26,1.6,looks good
1148,0.27,1.6,looks good
1149,0.25,1.6,looks good
1150,0.23,1.6,looks good
1151,0.25,1.5899999999999999,looks good
1152,0.26,1.5899999999999999,looks good
1153,0.25,1.6,looks good
1154,0.26,1.5899999999999999,looks good
1155,0.28,1.5899999999999999,looks good
1156,0.26,1.5899999999999999,looks good
1157,0.26,1.5899999999999999,looks good
1158,0.29,1.5899999999999999,looks good
1159,0.2,1.6,looks good
1160,0.2,1.6,looks good
1161,0.21,1.6,looks good
1162,0.19,1.5899999999999999,looks good
1163,0.19,1.5899999999999999,looks good
1164,0.16,1.5899999999999999,looks good
1165,0.14,1.5899999999999999,looks good
1166,0.18,1.5899999999999999,looks good
1167,0.2,1.5899999999999999,looks good
1168,0.21,1.5899999999999999,looks good
1169,0.19,1.5899999999999999,looks good
1170,0.23,1.5899999999999999,looks good
1171,0.24,1.5899999999999999,looks good
1172,0.27,1.5899999999999999,looks good
1173,0.29,1.5899999999999999,looks good
1174,0.28,1.5899999999999999,looks good
1175,0.26,1.5899999999999999,looks good
1176,0.25,1.58,looks good
1177,0.28,1.58,looks good
1178,0.25,1.58,looks good
1179,0.25,1.58,looks good
1180,0.24,1.58,looks good
1181,0.2,1.58,looks good
1182,0.22,1.58,looks good
1183,0.22,1.5899999999999999,looks good
1184,0.19,1.5899999999999999,looks good
1185,0.19,1.5899999999999999,looks good
1186,0.19,1.58,looks good
1187,0.19,1.5899999999999999,looks good
1188,0.19,1.5899999999999999,looks good
1189,0.17,1.5899999999999999,looks good
1190,0.15,1.5899999999999999,looks good
1191,0.12,1.5899999999999999,looks good
1192,0.15,1.6,looks good
1193,0.14,1.6,looks good
1194,0.16,1.6,looks good
1195,0.15,1.6,looks good
1196,0.15,1.6,looks good
1197,0.16,1.5899999999999999,looks good
1198,0.16,1.5899999999999999,looks good
1199,0.15,1.5899999999999999,looks good
1200,0.15,1.5899999999999999,looks good
1201,0.13,1.5899999999999999,looks good
1202,0.1,1.5899999999999999,looks good
1203,0.09,1.5899999999999999,looks good
1204,0.1,1.5899999999999999,looks good
1205,0.07,1.5899999999999999,looks good
1206,0.07,1.5899999999999999,looks good
